date,open,high,low,close,volume,number of trades,Bitcoin Gold BTG,sentiment
2018-04-29 19:00:00,0.00820200,0.00823100,0.00816300,0.00820900,2818.01000000,736,22.0,0.0
2018-04-29 20:00:00,0.00820900,0.00826000,0.00810800,0.00814700,3075.78000000,1060,24.0,0.0
2018-04-29 21:00:00,0.00814000,0.00824300,0.00813000,0.00824300,2276.76000000,872,0.0,0.0
2018-04-29 22:00:00,0.00822400,0.00836300,0.00822000,0.00831700,4054.91000000,1403,47.0,0.0
2018-04-29 23:00:00,0.00831600,0.00835800,0.00828400,0.00830100,1686.83000000,696,0.0,0.0
2018-04-30 00:00:00,0.00831000,0.00840200,0.00827200,0.00827700,4621.14000000,1681,33.0,0.0
2018-04-30 01:00:00,0.00827700,0.00833200,0.00819800,0.00823900,2184.44000000,891,0.0,0.0
2018-04-30 02:00:00,0.00823500,0.00823900,0.00817500,0.00819500,2373.45000000,667,0.0,0.0
2018-04-30 03:00:00,0.00817600,0.00820700,0.00811600,0.00812600,4027.71000000,975,17.0,0.0
2018-04-30 04:00:00,0.00812400,0.00816900,0.00811500,0.00814800,2444.33000000,697,17.0,0.0
2018-04-30 05:00:00,0.00814600,0.00818900,0.00812000,0.00813500,2234.78000000,731,16.0,0.0
2018-04-30 06:00:00,0.00813500,0.00816700,0.00812500,0.00812500,4645.29000000,775,14.0,0.0
2018-04-30 07:00:00,0.00812500,0.00814400,0.00800000,0.00804500,4392.05000000,1182,26.0,0.0
2018-04-30 08:00:00,0.00805500,0.00809400,0.00802300,0.00807700,2040.55000000,685,100.0,0.0
2018-04-30 09:00:00,0.00808300,0.00813900,0.00806000,0.00813000,2224.34000000,699,24.0,0.0
2018-04-30 10:00:00,0.00812200,0.00813000,0.00800000,0.00806600,4919.92000000,1324,23.0,0.0
2018-04-30 11:00:00,0.00806900,0.00810000,0.00804000,0.00806700,2737.78000000,728,21.0,0.0
2018-04-30 12:00:00,0.00806800,0.00810800,0.00805800,0.00806500,3047.49000000,696,10.0,0.0
2018-04-30 13:00:00,0.00807100,0.00807800,0.00804600,0.00806000,2405.82000000,526,27.0,0.0
2018-04-30 14:00:00,0.00805900,0.00813200,0.00802000,0.00804300,4726.16000000,1058,17.0,0.0
2018-04-30 15:00:00,0.00804300,0.00805000,0.00800600,0.00802600,3124.35000000,602,18.0,0.0
2018-04-30 16:00:00,0.00802800,0.00807100,0.00800200,0.00804000,2553.08000000,717,36.0,0.0
2018-04-30 17:00:00,0.00803300,0.00804400,0.00800000,0.00800800,2980.66000000,728,9.0,0.0
2018-04-30 18:00:00,0.00801300,0.00803700,0.00800000,0.00801900,3431.87000000,650,28.0,0.0
2018-04-30 19:00:00,0.00801200,0.00807200,0.00800500,0.00805600,2537.40000000,628,10.0,0.0
2018-04-30 20:00:00,0.00805500,0.00806200,0.00800000,0.00802400,3899.60000000,581,33.0,0.0
2018-04-30 21:00:00,0.00803100,0.00804000,0.00788300,0.00792100,6336.97000000,1298,12.0,0.0
2018-04-30 22:00:00,0.00792000,0.00793000,0.00785700,0.00785800,2140.80000000,741,43.0,0.0
2018-04-30 23:00:00,0.00786200,0.00791800,0.00785000,0.00788000,2255.62000000,610,0.0,0.0
2018-05-01 00:00:00,0.00788100,0.00792900,0.00763000,0.00767900,6166.22000000,1625,63.0,0.0
2018-05-01 01:00:00,0.00769800,0.00775200,0.00752000,0.00775100,4759.96000000,1252,31.0,0.0
2018-05-01 02:00:00,0.00775200,0.00778800,0.00771700,0.00776400,2164.66000000,609,0.0,0.0
2018-05-01 03:00:00,0.00777300,0.00779900,0.00767900,0.00772800,3618.05000000,786,0.0,0.0
2018-05-01 04:00:00,0.00772500,0.00780200,0.00770200,0.00776600,2308.99000000,606,53.0,0.0
2018-05-01 05:00:00,0.00776600,0.00779400,0.00773000,0.00773200,2595.62000000,615,34.0,0.0
2018-05-01 06:00:00,0.00773200,0.00781900,0.00773200,0.00781100,2121.98000000,579,15.0,0.0
2018-05-01 07:00:00,0.00781100,0.00792600,0.00779400,0.00786100,2235.44000000,804,0.0,0.0
2018-05-01 08:00:00,0.00785500,0.00790000,0.00781200,0.00788100,2084.23000000,681,27.0,0.0
2018-05-01 09:00:00,0.00789400,0.00789400,0.00776400,0.00786100,3081.81000000,937,0.0,0.0
2018-05-01 10:00:00,0.00786000,0.00789900,0.00777000,0.00781300,2822.54000000,683,25.0,0.0
2018-05-01 11:00:00,0.00781400,0.00786800,0.00780800,0.00786300,1988.43000000,528,0.0,0.0
2018-05-01 12:00:00,0.00785900,0.00788500,0.00774000,0.00774800,2875.80000000,774,21.0,0.0
2018-05-01 13:00:00,0.00774700,0.00779500,0.00772100,0.00775600,2885.06000000,675,19.0,0.0
2018-05-01 14:00:00,0.00777800,0.00778800,0.00770000,0.00773200,2771.22000000,869,9.0,0.0
2018-05-01 15:00:00,0.00773400,0.00775300,0.00770100,0.00771300,2337.30000000,524,45.0,0.0
2018-05-01 16:00:00,0.00771700,0.00774300,0.00766900,0.00772700,2432.42000000,746,27.0,0.0
2018-05-01 17:00:00,0.00772500,0.00774900,0.00769300,0.00774100,2218.91000000,562,19.0,0.0
2018-05-01 18:00:00,0.00774100,0.00778300,0.00771500,0.00775400,2706.10000000,623,0.0,0.0
2018-05-01 19:00:00,0.00775300,0.00776700,0.00772500,0.00773600,2303.47000000,424,10.0,0.0
2018-05-01 20:00:00,0.00773600,0.00777500,0.00771800,0.00774800,1651.04000000,454,21.0,0.0
2018-05-01 21:00:00,0.00772800,0.00785900,0.00771700,0.00782800,3383.70000000,706,25.0,0.0
2018-05-01 22:00:00,0.00783200,0.00788500,0.00778500,0.00781000,1583.28000000,612,0.0,0.0
2018-05-01 23:00:00,0.00780800,0.00788500,0.00777100,0.00786800,1945.78000000,597,0.0,0.0
2018-05-02 00:00:00,0.00788200,0.00794700,0.00781900,0.00784300,2161.20000000,1111,0.0,0.0
2018-05-02 01:00:00,0.00783100,0.00790700,0.00782000,0.00784600,1812.89000000,590,15.0,0.0
2018-05-02 02:00:00,0.00786400,0.00789400,0.00782000,0.00783900,1587.87000000,528,15.0,0.0
2018-05-02 03:00:00,0.00783600,0.00786900,0.00782100,0.00785100,1929.69000000,588,0.0,0.35
2018-05-02 04:00:00,0.00783400,0.00796600,0.00783100,0.00796300,2472.88000000,950,0.0,0.0
2018-05-02 05:00:00,0.00796300,0.00798600,0.00794200,0.00796000,2692.24000000,896,15.0,0.0
2018-05-02 06:00:00,0.00796000,0.00802700,0.00795000,0.00800000,3610.31000000,926,14.0,0.0
2018-05-02 07:00:00,0.00800500,0.00805000,0.00800000,0.00803900,4276.77000000,1185,13.0,0.0
2018-05-02 08:00:00,0.00803700,0.00804500,0.00792200,0.00793700,4164.77000000,1847,48.0,0.0
2018-05-02 09:00:00,0.00793800,0.00819300,0.00792000,0.00815600,5751.03000000,1597,0.0,0.0
2018-05-02 10:00:00,0.00816300,0.00840000,0.00816000,0.00826100,20193.42000000,6223,11.0,0.0
2018-05-02 11:00:00,0.00827000,0.00829900,0.00812900,0.00815000,4583.97000000,1075,10.0,0.0
2018-05-02 12:00:00,0.00814900,0.00816500,0.00804600,0.00805100,6034.28000000,902,9.0,0.0
2018-05-02 13:00:00,0.00805100,0.00816500,0.00803000,0.00814000,4528.76000000,977,0.0,0.0
2018-05-02 14:00:00,0.00814000,0.00817200,0.00810200,0.00816000,3188.14000000,808,8.0,0.0
2018-05-02 15:00:00,0.00816600,0.00817000,0.00812800,0.00816800,2674.07000000,777,17.0,0.0
2018-05-02 16:00:00,0.00815900,0.00817000,0.00808300,0.00816800,2558.30000000,867,35.0,0.0
2018-05-02 17:00:00,0.00816600,0.00816700,0.00811300,0.00811800,3035.82000000,831,0.0,0.0
2018-05-02 18:00:00,0.00812600,0.00815800,0.00810300,0.00814500,2264.51000000,788,28.0,0.0
2018-05-02 19:00:00,0.00814600,0.00816000,0.00811600,0.00812300,3020.49000000,730,19.0,0.0
2018-05-02 20:00:00,0.00812800,0.00816100,0.00812000,0.00816000,1738.21000000,697,10.0,0.0
2018-05-02 21:00:00,0.00816000,0.00830300,0.00814300,0.00825400,7379.72000000,1956,25.0,0.0
2018-05-02 22:00:00,0.00825400,0.00825400,0.00813700,0.00815600,1858.27000000,693,44.0,0.0
2018-05-02 23:00:00,0.00814900,0.00830000,0.00813500,0.00822600,3933.99000000,884,16.0,0.0
2018-05-03 00:00:00,0.00822000,0.00837000,0.00818800,0.00833700,5102.41000000,1989,15.0,0.0
2018-05-03 01:00:00,0.00834200,0.00835000,0.00816100,0.00828500,4220.21000000,1366,15.0,0.0
2018-05-03 02:00:00,0.00828300,0.00829100,0.00820600,0.00824100,3853.46000000,1017,0.0,0.0
2018-05-03 03:00:00,0.00824100,0.00829000,0.00820000,0.00821700,3558.50000000,1354,16.0,0.0
2018-05-03 04:00:00,0.00821500,0.00823000,0.00818300,0.00820500,3193.02000000,1376,0.0,0.0
2018-05-03 05:00:00,0.00820200,0.00822900,0.00803500,0.00808900,6764.30000000,2589,0.0,0.0
2018-05-03 06:00:00,0.00808900,0.00812300,0.00801400,0.00806500,3729.51000000,1578,0.0,0.0
2018-05-03 07:00:00,0.00808400,0.00810000,0.00804000,0.00806100,2079.63000000,820,13.0,0.0
2018-05-03 08:00:00,0.00806600,0.00807200,0.00795000,0.00798700,6725.89000000,1461,12.0,0.0
2018-05-03 09:00:00,0.00798500,0.00808700,0.00795000,0.00805300,3849.25000000,816,0.0,0.0
2018-05-03 10:00:00,0.00805500,0.00808500,0.00802000,0.00806000,2705.79000000,1280,0.0,0.0
2018-05-03 11:00:00,0.00806800,0.00806900,0.00801900,0.00802600,2381.55000000,648,10.0,0.0
2018-05-03 12:00:00,0.00803100,0.00813200,0.00801900,0.00813100,3444.61000000,959,19.0,0.0
2018-05-03 13:00:00,0.00812400,0.00813000,0.00803500,0.00807700,3178.59000000,940,9.0,0.0
2018-05-03 14:00:00,0.00808000,0.00813300,0.00802600,0.00807000,4991.24000000,1676,26.0,0.0
2018-05-03 15:00:00,0.00806700,0.00812900,0.00800200,0.00812600,2729.66000000,1116,17.0,0.0
2018-05-03 16:00:00,0.00812600,0.00814700,0.00806200,0.00807600,4120.86000000,1236,0.0,0.0
2018-05-03 17:00:00,0.00807600,0.00809900,0.00786600,0.00788900,8046.53000000,2286,45.0,0.0
2018-05-03 18:00:00,0.00787800,0.00792000,0.00781300,0.00791600,5849.26000000,1398,0.0,0.0
2018-05-03 19:00:00,0.00791600,0.00792600,0.00787000,0.00787900,2233.11000000,630,20.0,0.0
2018-05-03 20:00:00,0.00788100,0.00792500,0.00787900,0.00790900,3236.03000000,614,11.0,0.0
2018-05-03 21:00:00,0.00792300,0.00798400,0.00789500,0.00791700,3564.91000000,713,37.0,0.0
2018-05-03 22:00:00,0.00790300,0.00796900,0.00787000,0.00787000,1852.86000000,617,15.0,0.0
2018-05-03 23:00:00,0.00787700,0.00790400,0.00777500,0.00786900,2855.01000000,901,16.0,0.0
2018-05-04 00:00:00,0.00785800,0.00793500,0.00780400,0.00782600,2270.54000000,622,31.0,0.0
2018-05-04 01:00:00,0.00782700,0.00788800,0.00781300,0.00784700,2052.89000000,447,30.0,0.0
2018-05-04 02:00:00,0.00784600,0.00788400,0.00776600,0.00778800,2307.79000000,759,15.0,0.0
2018-05-04 03:00:00,0.00778700,0.00783800,0.00776100,0.00779700,2089.38000000,620,16.0,0.0
2018-05-04 04:00:00,0.00779700,0.00783900,0.00778200,0.00782800,2123.60000000,589,17.0,0.0
2018-05-04 05:00:00,0.00781200,0.00797600,0.00781100,0.00793700,6786.69000000,1209,0.0,0.0
2018-05-04 06:00:00,0.00795400,0.00800000,0.00785600,0.00797900,4001.99000000,1049,14.0,0.0
2018-05-04 07:00:00,0.00798700,0.00803000,0.00786500,0.00788900,4325.04000000,1111,26.0,0.0
2018-05-04 08:00:00,0.00788900,0.00790100,0.00775200,0.00780600,4528.77000000,1486,88.0,0.0
2018-05-04 09:00:00,0.00780500,0.00781500,0.00776100,0.00779600,2811.17000000,866,49.0,0.0
2018-05-04 10:00:00,0.00779700,0.00784900,0.00775500,0.00782100,2573.41000000,582,35.0,0.0
2018-05-04 11:00:00,0.00780800,0.00782100,0.00775000,0.00778000,3332.11000000,705,53.0,0.0
2018-05-04 12:00:00,0.00777800,0.00794700,0.00775300,0.00780500,3487.88000000,996,29.0,0.0
2018-05-04 13:00:00,0.00779500,0.00788800,0.00778100,0.00780000,1847.10000000,729,18.0,0.0
2018-05-04 14:00:00,0.00779800,0.00782900,0.00770000,0.00770500,3450.72000000,1020,9.0,0.0
2018-05-04 15:00:00,0.00770100,0.00772700,0.00763800,0.00766700,3745.89000000,984,36.0,0.0
2018-05-04 16:00:00,0.00765600,0.00772000,0.00762800,0.00771000,2285.06000000,684,28.0,0.0
2018-05-04 17:00:00,0.00769600,0.00773000,0.00768000,0.00772300,2327.89000000,482,0.0,0.0
2018-05-04 18:00:00,0.00770400,0.00774100,0.00765000,0.00768200,2367.74000000,601,20.0,0.0
2018-05-04 19:00:00,0.00768200,0.00779400,0.00768100,0.00768600,2170.14000000,602,53.0,0.0
2018-05-04 20:00:00,0.00769200,0.00774600,0.00766200,0.00772200,2340.73000000,599,0.0,0.0
2018-05-04 21:00:00,0.00774000,0.00774600,0.00766000,0.00768500,1734.41000000,637,53.0,0.0
2018-05-04 22:00:00,0.00768500,0.00775500,0.00768500,0.00771600,1412.10000000,537,31.0,0.0
2018-05-04 23:00:00,0.00771700,0.00775800,0.00767500,0.00772300,2359.38000000,475,0.0,0.0
2018-05-05 00:00:00,0.00771900,0.00775800,0.00766700,0.00770200,2583.77000000,549,0.0,0.0
2018-05-05 01:00:00,0.00770200,0.00774400,0.00768700,0.00771100,1623.23000000,519,50.0,0.0
2018-05-05 02:00:00,0.00770200,0.00771800,0.00765000,0.00769000,2144.48000000,505,17.0,0.0
2018-05-05 03:00:00,0.00768900,0.00771000,0.00767700,0.00770600,1686.71000000,529,18.0,0.0
2018-05-05 04:00:00,0.00770600,0.00793600,0.00769200,0.00786600,6768.70000000,1878,18.0,0.0
2018-05-05 05:00:00,0.00786600,0.00800200,0.00780700,0.00780700,5517.31000000,1564,17.0,0.0
2018-05-05 06:00:00,0.00782100,0.00789400,0.00770900,0.00770900,8175.90000000,1249,0.0,0.0
2018-05-05 07:00:00,0.00770900,0.00781000,0.00770900,0.00779000,4258.83000000,666,60.0,0.0
2018-05-05 08:00:00,0.00779000,0.00781500,0.00775500,0.00779800,2376.70000000,585,73.0,0.0
2018-05-05 09:00:00,0.00779600,0.00786700,0.00777800,0.00781900,3593.04000000,886,14.0,0.0
2018-05-05 10:00:00,0.00782900,0.00819800,0.00780400,0.00809000,23565.53000000,5345,55.0,0.0
2018-05-05 11:00:00,0.00808500,0.00814800,0.00796300,0.00808900,8108.40000000,1623,75.0,0.0
2018-05-05 12:00:00,0.00808900,0.00815000,0.00797000,0.00814400,7443.02000000,1360,58.0,0.0
2018-05-05 13:00:00,0.00814500,0.00828800,0.00803800,0.00807800,13929.15000000,3693,33.0,0.0
2018-05-05 14:00:00,0.00807700,0.00813800,0.00796200,0.00807200,6677.08000000,1744,52.0,0.0
2018-05-05 15:00:00,0.00807200,0.00815900,0.00800800,0.00804300,7168.61000000,1720,52.0,0.0
2018-05-05 16:00:00,0.00804100,0.00804500,0.00793000,0.00799800,7089.69000000,1249,42.0,0.0
2018-05-05 17:00:00,0.00799800,0.00810000,0.00797500,0.00803100,4990.37000000,1060,33.0,0.0
2018-05-05 18:00:00,0.00803100,0.00805000,0.00790400,0.00794000,5377.58000000,946,22.0,0.0
2018-05-05 19:00:00,0.00794500,0.00804900,0.00794100,0.00798800,2966.41000000,668,12.0,0.0
2018-05-05 20:00:00,0.00796800,0.00803300,0.00792300,0.00800200,4924.61000000,771,13.0,0.0
2018-05-05 21:00:00,0.00800300,0.00810800,0.00793300,0.00808600,3247.51000000,887,14.0,0.0
2018-05-05 22:00:00,0.00808800,0.00813000,0.00804600,0.00812500,2526.91000000,810,62.0,0.0
2018-05-05 23:00:00,0.00812100,0.00817500,0.00804600,0.00816800,3417.35000000,1036,0.0,0.0
2018-05-06 00:00:00,0.00816500,0.00852600,0.00811500,0.00824500,37092.62000000,11202,35.0,0.0
2018-05-06 00:00:00,0.00816500,0.00852600,0.00811500,0.00824500,37092.62000000,11202,55.0,0.0
2018-05-06 01:00:00,0.00822600,0.00841500,0.00814300,0.00835200,11482.64000000,2565,0.0,0.0
2018-05-06 02:00:00,0.00835200,0.00839600,0.00823700,0.00825900,6624.72000000,1243,82.0,0.0
2018-05-06 03:00:00,0.00825900,0.00830200,0.00818700,0.00821900,4280.90000000,1092,56.0,0.0
2018-05-06 04:00:00,0.00821300,0.00829700,0.00819700,0.00825900,3777.00000000,1041,0.0,0.0
2018-05-06 05:00:00,0.00824500,0.00826000,0.00803100,0.00804400,5925.66000000,1305,56.0,0.0
2018-05-06 06:00:00,0.00804900,0.00813600,0.00789200,0.00810000,9075.66000000,1596,26.0,0.0
2018-05-06 07:00:00,0.00811600,0.00816000,0.00802900,0.00814200,5854.93000000,1144,72.0,0.0
2018-05-06 08:00:00,0.00814800,0.00821900,0.00803100,0.00805700,4727.80000000,1229,0.0,0.0
2018-05-06 09:00:00,0.00805700,0.00808800,0.00797100,0.00804800,3597.92000000,1049,0.0,0.0
2018-05-06 10:00:00,0.00805100,0.00810000,0.00802700,0.00809100,4269.36000000,777,0.0,0.0
2018-05-06 11:00:00,0.00809100,0.00809300,0.00797000,0.00798600,3885.22000000,804,20.0,0.0
2018-05-06 12:00:00,0.00798100,0.00800000,0.00782000,0.00793300,6595.24000000,1448,38.0,0.0
2018-05-06 13:00:00,0.00793300,0.00800200,0.00790200,0.00794200,2782.02000000,746,0.0,0.0
2018-05-06 14:00:00,0.00794300,0.00796600,0.00789000,0.00791600,4040.25000000,793,65.0,0.0
2018-05-06 15:00:00,0.00791600,0.00793000,0.00780000,0.00787700,3640.96000000,1190,16.0,0.0
2018-05-06 16:00:00,0.00788100,0.00795000,0.00787900,0.00794100,2928.97000000,729,80.0,0.0
2018-05-06 17:00:00,0.00794100,0.00799300,0.00791900,0.00792100,2375.76000000,701,16.0,0.0
2018-05-06 18:00:00,0.00793000,0.00798600,0.00789800,0.00797200,3360.35000000,452,16.0,0.0
2018-05-06 19:00:00,0.00792700,0.00801200,0.00792100,0.00794800,6836.90000000,568,17.0,0.0
2018-05-06 20:00:00,0.00794700,0.00796100,0.00789500,0.00792200,2844.32000000,542,18.0,0.0
2018-05-06 21:00:00,0.00791900,0.00795000,0.00788600,0.00790700,1393.04000000,513,42.0,0.0
2018-05-06 22:00:00,0.00791800,0.00798000,0.00788600,0.00795900,2117.97000000,554,48.0,0.0
2018-05-06 23:00:00,0.00796000,0.00805200,0.00791000,0.00800400,3078.47000000,683,26.0,0.0
2018-05-07 00:00:00,0.00800200,0.00802500,0.00787000,0.00791900,3294.63000000,807,51.0,0.0
2018-05-07 01:00:00,0.00791600,0.00791900,0.00777000,0.00783100,4048.65000000,910,0.0,0.0
2018-05-07 02:00:00,0.00783200,0.00787900,0.00778000,0.00781000,2602.65000000,547,0.0,0.0
2018-05-07 03:00:00,0.00781100,0.00784600,0.00775000,0.00784200,2410.04000000,596,0.0,0.0
2018-05-07 04:00:00,0.00784200,0.00791400,0.00784100,0.00785600,1927.00000000,503,0.0,0.0
2018-05-07 05:00:00,0.00785600,0.00787000,0.00779000,0.00783300,3294.17000000,667,72.0,0.0
2018-05-07 06:00:00,0.00782800,0.00784700,0.00777800,0.00780600,1712.11000000,659,43.0,0.0
2018-05-07 07:00:00,0.00780800,0.00786900,0.00775100,0.00780600,2790.09000000,613,40.0,0.0
2018-05-07 08:00:00,0.00780600,0.00783600,0.00775600,0.00781000,4751.15000000,705,58.0,0.0
2018-05-07 09:00:00,0.00781400,0.00783600,0.00770000,0.00778500,8234.30000000,874,19.0,0.0
2018-05-07 10:00:00,0.00776600,0.00778400,0.00770000,0.00775800,1790.99000000,640,0.0,0.0
2018-05-07 11:00:00,0.00776300,0.00782900,0.00774100,0.00777200,2591.52000000,697,16.0,0.0
2018-05-07 12:00:00,0.00777300,0.00782100,0.00774900,0.00781400,2444.55000000,592,60.0,0.0
2018-05-07 13:00:00,0.00781300,0.00781300,0.00776200,0.00778900,1558.00000000,438,42.0,0.0
2018-05-07 14:00:00,0.00778900,0.00778900,0.00768100,0.00771900,2634.20000000,727,40.0,0.0
2018-05-07 15:00:00,0.00771900,0.00776200,0.00771500,0.00773100,1871.34000000,444,55.0,0.0
2018-05-07 16:00:00,0.00773500,0.00775300,0.00757700,0.00771500,6194.36000000,1254,28.0,0.0
2018-05-07 17:00:00,0.00771100,0.00777200,0.00766300,0.00775900,3166.24000000,686,71.0,0.0
2018-05-07 18:00:00,0.00775800,0.00781400,0.00773200,0.00779600,1784.20000000,692,29.0,0.0
2018-05-07 19:00:00,0.00779300,0.00782400,0.00774500,0.00782100,3072.06000000,658,0.0,0.0
2018-05-07 20:00:00,0.00782000,0.00785000,0.00779200,0.00784000,1812.20000000,539,51.0,0.0
2018-05-07 21:00:00,0.00784000,0.00784200,0.00781000,0.00783100,1308.43000000,569,40.0,0.0
2018-05-07 22:00:00,0.00783000,0.00783800,0.00775700,0.00776900,2663.81000000,568,0.0,0.0
2018-05-07 23:00:00,0.00777600,0.00780700,0.00775200,0.00778000,1902.13000000,395,24.0,0.0
2018-05-08 00:00:00,0.00778300,0.00787000,0.00777500,0.00786400,1698.81000000,734,0.0,0.0
2018-05-08 01:00:00,0.00786100,0.00792800,0.00785300,0.00792300,2698.24000000,776,23.0,0.0
2018-05-08 02:00:00,0.00792100,0.00796000,0.00790500,0.00794100,2607.73000000,642,24.0,0.0
2018-05-08 03:00:00,0.00794400,0.00795500,0.00787100,0.00788300,3891.79000000,1079,25.0,0.0
2018-05-08 04:00:00,0.00788300,0.00791000,0.00785900,0.00787000,2873.97000000,507,0.0,0.0
2018-05-08 05:00:00,0.00786900,0.00787000,0.00779700,0.00782000,2434.51000000,590,24.0,0.0
2018-05-08 06:00:00,0.00780900,0.00782600,0.00774000,0.00777900,5430.76000000,799,43.0,0.0
2018-05-08 07:00:00,0.00778500,0.00782300,0.00773900,0.00777600,2963.76000000,591,40.0,0.0
2018-05-08 08:00:00,0.00777500,0.00784900,0.00776100,0.00780700,3238.70000000,769,58.0,0.0
2018-05-08 09:00:00,0.00780700,0.00782600,0.00768500,0.00768700,3273.19000000,830,56.0,0.0
2018-05-08 10:00:00,0.00768800,0.00776000,0.00767200,0.00771700,3457.17000000,804,18.0,0.0
2018-05-08 11:00:00,0.00771800,0.00776100,0.00760000,0.00762400,10121.43000000,1217,16.0,0.0
2018-05-08 12:00:00,0.00762000,0.00775800,0.00760000,0.00768700,4921.93000000,909,59.0,0.0
2018-05-08 13:00:00,0.00769200,0.00772200,0.00765300,0.00769400,1805.24000000,539,14.0,0.0
2018-05-08 14:00:00,0.00769400,0.00774700,0.00767800,0.00771200,3529.89000000,592,27.0,0.0
2018-05-08 15:00:00,0.00771200,0.00774500,0.00765900,0.00769200,2339.01000000,530,27.0,0.0
2018-05-08 16:00:00,0.00769700,0.00772500,0.00766100,0.00769500,1866.08000000,582,56.0,0.0
2018-05-08 17:00:00,0.00769600,0.00771800,0.00767000,0.00768000,1261.62000000,541,0.0,0.0
2018-05-08 18:00:00,0.00767900,0.00772400,0.00767000,0.00770700,1538.25000000,531,0.0,0.0
2018-05-08 19:00:00,0.00770700,0.00772300,0.00768000,0.00771700,1708.59000000,442,31.0,0.0
2018-05-08 20:00:00,0.00770600,0.00775000,0.00768300,0.00774000,1218.04000000,393,100.0,0.0
2018-05-08 21:00:00,0.00773800,0.00776100,0.00766100,0.00771400,2754.08000000,490,78.0,0.0
2018-05-08 22:00:00,0.00770700,0.00774800,0.00769600,0.00774300,2274.21000000,355,69.0,0.0
2018-05-08 23:00:00,0.00773500,0.00776300,0.00772200,0.00773500,832.45000000,397,50.0,0.0
2018-05-09 00:00:00,0.00773600,0.00774100,0.00765600,0.00771500,1386.07000000,542,49.0,0.0
2018-05-09 01:00:00,0.00769800,0.00772500,0.00762800,0.00763600,2383.27000000,590,71.0,0.0
2018-05-09 02:00:00,0.00764100,0.00765000,0.00747800,0.00749400,2937.18000000,1081,49.0,0.0
2018-05-09 03:00:00,0.00749600,0.00750100,0.00735500,0.00736700,5176.62000000,1656,25.0,0.0
2018-05-09 04:00:00,0.00738000,0.00739000,0.00728400,0.00735000,3497.17000000,1113,51.0,0.0
2018-05-09 05:00:00,0.00734000,0.00739400,0.00730300,0.00739300,3047.08000000,589,48.0,0.0
2018-05-09 06:00:00,0.00741000,0.00745000,0.00736200,0.00740100,2853.90000000,593,22.0,0.0
2018-05-09 07:00:00,0.00740500,0.00742000,0.00736000,0.00737900,1685.55000000,499,20.0,0.0
2018-05-09 08:00:00,0.00739800,0.00741800,0.00730100,0.00735900,3754.26000000,683,78.0,0.0
2018-05-09 09:00:00,0.00736200,0.00739500,0.00736200,0.00737900,1792.00000000,393,0.0,0.0
2018-05-09 10:00:00,0.00738400,0.00739800,0.00736600,0.00739700,2631.49000000,603,54.0,0.0
2018-05-09 11:00:00,0.00739800,0.00747900,0.00739800,0.00741400,2891.03000000,851,32.0,0.0
2018-05-09 12:00:00,0.00741300,0.00749100,0.00740100,0.00743300,2409.78000000,557,30.0,0.0
2018-05-09 13:00:00,0.00743500,0.00744600,0.00735600,0.00738000,3669.55000000,637,42.0,0.0
2018-05-09 14:00:00,0.00738100,0.00740000,0.00735500,0.00740000,2657.30000000,542,41.0,0.0
2018-05-09 15:00:00,0.00740000,0.00754800,0.00739400,0.00750200,3150.87000000,775,28.0,0.0
2018-05-09 16:00:00,0.00752000,0.00760100,0.00741400,0.00758700,4346.83000000,1323,56.0,0.0
2018-05-09 17:00:00,0.00757500,0.00760300,0.00753200,0.00754300,1350.29000000,582,29.0,0.0
2018-05-09 18:00:00,0.00754300,0.00754300,0.00745200,0.00747200,2587.71000000,554,59.0,0.0
2018-05-09 19:00:00,0.00747700,0.00749600,0.00741100,0.00745100,1720.40000000,653,15.0,0.0
2018-05-09 20:00:00,0.00745100,0.00758600,0.00745000,0.00753100,2905.37000000,624,17.0,0.0
2018-05-09 21:00:00,0.00754800,0.00759900,0.00741900,0.00743300,3551.00000000,743,0.0,0.0
2018-05-09 22:00:00,0.00742900,0.00749800,0.00735000,0.00748500,3965.13000000,700,0.0,0.0
2018-05-09 23:00:00,0.00748500,0.00750100,0.00741700,0.00747200,1813.89000000,492,25.0,0.0
2018-05-10 00:00:00,0.00747100,0.00755500,0.00744500,0.00752200,1929.81000000,555,0.0,0.0
2018-05-10 01:00:00,0.00751900,0.00755000,0.00742600,0.00745700,1757.78000000,465,72.0,0.0
2018-05-10 02:00:00,0.00742800,0.00749300,0.00741600,0.00742700,2214.25000000,665,25.0,0.0
2018-05-10 03:00:00,0.00742700,0.00745300,0.00740700,0.00741000,1888.70000000,487,26.0,0.0
2018-05-10 04:00:00,0.00741200,0.00745400,0.00737900,0.00744200,2244.26000000,466,0.0,0.0
2018-05-10 05:00:00,0.00744100,0.00745500,0.00736800,0.00737200,3612.64000000,699,25.0,0.0
2018-05-10 06:00:00,0.00737200,0.00738800,0.00730500,0.00735800,3737.28000000,657,0.0,0.0
2018-05-10 07:00:00,0.00735600,0.00742500,0.00732300,0.00742500,3463.03000000,665,41.0,0.0
2018-05-10 08:00:00,0.00741400,0.00742700,0.00736200,0.00736300,1702.61000000,517,20.0,0.0
2018-05-10 09:00:00,0.00737500,0.00738700,0.00725300,0.00729900,6611.93000000,1497,38.0,0.0
2018-05-10 10:00:00,0.00729900,0.00732900,0.00726800,0.00732900,1656.42000000,665,36.0,0.0
