date,open,high,low,close,volume,number of trades,Storj STORJ,sentiment
2018-04-11 15:00:00,0.00011112,0.00011319,0.00011112,0.00011165,39681.00000000,231,63.0,0.0
2018-04-11 16:00:00,0.00011246,0.00011927,0.00011227,0.00011598,262129.00000000,1848,51.0,0.0
2018-04-11 17:00:00,0.00011598,0.00011700,0.00011262,0.00011334,55201.00000000,590,14.0,0.0
2018-04-11 18:00:00,0.00011334,0.00011491,0.00011334,0.00011400,13687.00000000,128,60.0,0.0
2018-04-11 19:00:00,0.00011386,0.00011414,0.00011340,0.00011370,8896.00000000,71,44.0,0.0
2018-04-11 20:00:00,0.00011377,0.00011399,0.00011340,0.00011399,7632.00000000,43,53.0,0.0
2018-04-11 21:00:00,0.00011351,0.00011400,0.00011320,0.00011320,10123.00000000,90,66.0,0.0
2018-04-11 22:00:00,0.00011369,0.00011400,0.00011239,0.00011252,22230.00000000,172,65.0,0.0
2018-04-11 23:00:00,0.00011258,0.00011348,0.00011103,0.00011137,33782.00000000,422,59.0,0.0
2018-04-12 00:00:00,0.00011137,0.00011272,0.00011134,0.00011188,19163.00000000,352,38.0,0.0
2018-04-12 01:00:00,0.00011216,0.00011317,0.00011191,0.00011300,10959.00000000,87,47.0,0.0
2018-04-12 02:00:00,0.00011300,0.00011350,0.00011234,0.00011252,17093.00000000,149,38.0,0.0
2018-04-12 03:00:00,0.00011252,0.00011426,0.00011200,0.00011323,41734.00000000,835,47.0,0.0
2018-04-12 04:00:00,0.00011300,0.00011383,0.00011296,0.00011382,15773.00000000,236,51.0,0.0
2018-04-12 05:00:00,0.00011369,0.00011415,0.00011296,0.00011297,17080.00000000,134,79.0,0.0
2018-04-12 06:00:00,0.00011298,0.00011434,0.00011297,0.00011324,33275.00000000,198,37.0,0.0
2018-04-12 07:00:00,0.00011318,0.00011344,0.00011086,0.00011160,60819.00000000,283,64.0,0.0
2018-04-12 08:00:00,0.00011140,0.00011926,0.00011135,0.00011704,185422.00000000,1113,78.0,0.0
2018-04-12 09:00:00,0.00011700,0.00011750,0.00010803,0.00011065,245362.00000000,1910,59.0,0.0
2018-04-12 10:00:00,0.00011091,0.00011787,0.00011058,0.00011730,124642.00000000,992,72.0,0.0
2018-04-12 11:00:00,0.00011730,0.00011759,0.00010697,0.00010698,110019.00000000,837,58.0,0.0
2018-04-12 12:00:00,0.00010697,0.00011587,0.00010586,0.00011552,136172.00000000,1113,44.0,0.0
2018-04-12 13:00:00,0.00011552,0.00011552,0.00011070,0.00011347,56097.00000000,584,49.0,0.0
2018-04-12 14:00:00,0.00011347,0.00011758,0.00011302,0.00011343,172667.00000000,1516,40.0,0.0
2018-04-12 15:00:00,0.00011354,0.00011491,0.00011210,0.00011265,40749.00000000,489,60.0,0.0
2018-04-12 16:00:00,0.00011232,0.00011522,0.00011232,0.00011470,63264.00000000,454,56.0,0.0
2018-04-12 17:00:00,0.00011456,0.00011716,0.00011438,0.00011500,62657.00000000,422,62.0,0.0
2018-04-12 18:00:00,0.00011500,0.00011552,0.00011474,0.00011494,13679.00000000,80,40.0,0.0
2018-04-12 19:00:00,0.00011494,0.00011544,0.00011454,0.00011465,13775.00000000,122,56.0,0.0
2018-04-12 20:00:00,0.00011465,0.00011508,0.00011366,0.00011463,18177.00000000,135,62.0,0.0
2018-04-12 21:00:00,0.00011499,0.00011572,0.00011325,0.00011392,29104.00000000,244,80.0,0.0
2018-04-12 22:00:00,0.00011334,0.00011402,0.00011227,0.00011362,31531.00000000,286,40.0,0.0
2018-04-12 23:00:00,0.00011291,0.00011377,0.00011239,0.00011376,10831.00000000,103,47.0,0.0
2018-04-13 00:00:00,0.00011372,0.00011900,0.00011300,0.00011493,151442.00000000,1307,32.0,-0.2
2018-04-13 01:00:00,0.00011493,0.00011497,0.00011355,0.00011400,16748.00000000,102,24.0,0.0
2018-04-13 02:00:00,0.00011421,0.00011681,0.00011391,0.00011631,40200.00000000,349,72.0,0.0
2018-04-13 03:00:00,0.00011626,0.00011700,0.00011524,0.00011557,19402.00000000,140,56.0,0.0
2018-04-13 04:00:00,0.00011623,0.00011778,0.00011537,0.00011778,25375.00000000,221,57.0,0.0
2018-04-13 05:00:00,0.00011757,0.00011759,0.00011650,0.00011671,16049.00000000,108,67.0,0.0
2018-04-13 06:00:00,0.00011671,0.00011718,0.00011593,0.00011638,14921.00000000,129,41.0,0.0
2018-04-13 07:00:00,0.00011632,0.00011638,0.00011440,0.00011487,27331.00000000,288,86.0,0.0
2018-04-13 08:00:00,0.00011441,0.00011580,0.00011402,0.00011404,22964.00000000,213,63.0,0.0
2018-04-13 09:00:00,0.00011408,0.00012000,0.00011100,0.00011549,244547.00000000,2192,41.0,0.0
2018-04-13 10:00:00,0.00011613,0.00011951,0.00011549,0.00011937,44382.00000000,470,68.0,0.0
2018-04-13 11:00:00,0.00011935,0.00012223,0.00011835,0.00012109,107867.00000000,776,40.0,0.0
2018-04-13 12:00:00,0.00012109,0.00012109,0.00011747,0.00011800,48961.00000000,376,48.0,0.0
2018-04-13 13:00:00,0.00011800,0.00011814,0.00011677,0.00011778,34514.00000000,320,68.0,0.0
2018-04-13 14:00:00,0.00011772,0.00011798,0.00011621,0.00011621,24660.00000000,221,50.0,0.0
2018-04-13 15:00:00,0.00011621,0.00011764,0.00011504,0.00011686,28353.00000000,279,57.0,0.0
2018-04-13 16:00:00,0.00011778,0.00011824,0.00011728,0.00011813,16406.00000000,209,58.0,0.0
2018-04-13 17:00:00,0.00011824,0.00011824,0.00011703,0.00011750,18268.00000000,94,51.0,0.0
2018-04-13 18:00:00,0.00011750,0.00011799,0.00011700,0.00011700,8768.00000000,68,71.0,0.0
2018-04-13 19:00:00,0.00011711,0.00011860,0.00011682,0.00011860,26767.00000000,227,66.0,0.0
2018-04-13 20:00:00,0.00011860,0.00011918,0.00011605,0.00011702,47117.00000000,376,47.0,0.0
2018-04-13 21:00:00,0.00011662,0.00011724,0.00011604,0.00011640,21658.00000000,201,84.0,0.0
2018-04-13 22:00:00,0.00011640,0.00011709,0.00011615,0.00011679,17952.00000000,178,48.0,0.0
2018-04-13 23:00:00,0.00011679,0.00011767,0.00011416,0.00011561,32885.00000000,315,41.0,0.0
2018-04-14 00:00:00,0.00011559,0.00011588,0.00011108,0.00011337,55244.00000000,649,38.0,0.0
2018-04-14 01:00:00,0.00011339,0.00011611,0.00011293,0.00011506,39108.00000000,447,37.0,0.0
2018-04-14 02:00:00,0.00011515,0.00011620,0.00011439,0.00011551,10582.00000000,127,15.0,0.0
2018-04-14 03:00:00,0.00011493,0.00011551,0.00011364,0.00011487,7299.00000000,61,48.0,0.0
2018-04-14 04:00:00,0.00011486,0.00011498,0.00011326,0.00011326,17881.00000000,132,69.0,0.0
2018-04-14 05:00:00,0.00011335,0.00011425,0.00011332,0.00011371,5507.00000000,87,31.0,0.0
2018-04-14 06:00:00,0.00011371,0.00011425,0.00011337,0.00011417,6724.00000000,78,22.0,0.0
2018-04-14 07:00:00,0.00011425,0.00011598,0.00011360,0.00011461,19769.00000000,229,51.0,0.0
2018-04-14 08:00:00,0.00011496,0.00011551,0.00011369,0.00011414,11997.00000000,107,47.0,0.0
2018-04-14 09:00:00,0.00011492,0.00011522,0.00011370,0.00011422,13889.00000000,74,39.0,0.0
2018-04-14 10:00:00,0.00011422,0.00011469,0.00011340,0.00011340,14419.00000000,101,81.0,0.0
2018-04-14 11:00:00,0.00011366,0.00011490,0.00011312,0.00011469,10106.00000000,68,77.0,0.0
2018-04-14 12:00:00,0.00011451,0.00011451,0.00011256,0.00011257,8044.00000000,82,40.0,0.0
2018-04-14 13:00:00,0.00011271,0.00011448,0.00011259,0.00011266,24581.00000000,205,32.0,0.0
2018-04-14 14:00:00,0.00011270,0.00011361,0.00011257,0.00011347,2702.00000000,42,47.0,0.0
2018-04-14 15:00:00,0.00011274,0.00011338,0.00011257,0.00011257,7778.00000000,55,48.0,0.0
2018-04-14 16:00:00,0.00011258,0.00011688,0.00011256,0.00011268,67019.00000000,596,46.0,0.0
2018-04-14 17:00:00,0.00011350,0.00011490,0.00011263,0.00011310,20854.00000000,149,33.0,0.0
2018-04-14 18:00:00,0.00011307,0.00011376,0.00011298,0.00011306,4219.00000000,35,64.0,0.0
2018-04-14 19:00:00,0.00011306,0.00011330,0.00011303,0.00011310,6183.00000000,40,60.0,0.0
2018-04-14 20:00:00,0.00011310,0.00011390,0.00011309,0.00011390,4988.00000000,69,42.0,0.0
2018-04-14 21:00:00,0.00011383,0.00011534,0.00011360,0.00011507,25473.00000000,172,44.0,0.0
2018-04-14 22:00:00,0.00011506,0.00011535,0.00011435,0.00011526,14887.00000000,59,88.0,0.0
2018-04-14 23:00:00,0.00011543,0.00011615,0.00011350,0.00011491,25620.00000000,145,42.0,0.0
2018-04-15 00:00:00,0.00011491,0.00011496,0.00011388,0.00011400,5353.00000000,42,46.0,0.0
2018-04-15 00:00:00,0.00011491,0.00011496,0.00011388,0.00011400,5353.00000000,42,45.0,0.0
2018-04-15 01:00:00,0.00011400,0.00011504,0.00011387,0.00011478,9238.00000000,48,30.0,0.0
2018-04-15 02:00:00,0.00011478,0.00011518,0.00011425,0.00011518,11339.00000000,103,57.0,0.0
2018-04-15 03:00:00,0.00011517,0.00011543,0.00011432,0.00011441,10869.00000000,86,31.0,0.5
2018-04-15 04:00:00,0.00011472,0.00011513,0.00011383,0.00011383,11867.00000000,65,37.0,0.0
2018-04-15 05:00:00,0.00011419,0.00011453,0.00011329,0.00011409,8563.00000000,84,67.0,0.0
2018-04-15 06:00:00,0.00011385,0.00011440,0.00011329,0.00011330,12112.00000000,63,47.0,0.0
2018-04-15 07:00:00,0.00011341,0.00011389,0.00011311,0.00011346,5293.00000000,58,40.0,0.0
2018-04-15 08:00:00,0.00011340,0.00011374,0.00011305,0.00011325,7485.00000000,60,55.0,0.0
2018-04-15 09:00:00,0.00011328,0.00011480,0.00011328,0.00011461,23607.00000000,113,94.0,0.0
2018-04-15 10:00:00,0.00011446,0.00011538,0.00011413,0.00011473,14700.00000000,148,48.0,0.0
2018-04-15 11:00:00,0.00011473,0.00011533,0.00011315,0.00011408,19799.00000000,165,62.0,0.0
2018-04-15 12:00:00,0.00011351,0.00011503,0.00011345,0.00011498,28353.00000000,153,57.0,0.0
2018-04-15 13:00:00,0.00011461,0.00011540,0.00011417,0.00011487,11290.00000000,87,59.0,0.0
2018-04-15 14:00:00,0.00011532,0.00011540,0.00011463,0.00011540,6269.00000000,58,38.0,0.0
2018-04-15 15:00:00,0.00011481,0.00011530,0.00011421,0.00011499,11522.00000000,101,24.0,0.0
2018-04-15 16:00:00,0.00011499,0.00011499,0.00011429,0.00011499,6596.00000000,45,50.0,0.0
2018-04-15 17:00:00,0.00011498,0.00011555,0.00011477,0.00011555,8959.00000000,92,52.0,0.0
2018-04-15 18:00:00,0.00011554,0.00011781,0.00011554,0.00011555,28719.00000000,228,49.0,0.0
2018-04-15 19:00:00,0.00011589,0.00011774,0.00011536,0.00011690,28912.00000000,249,75.0,0.0
2018-04-15 20:00:00,0.00011691,0.00012037,0.00011691,0.00011900,250110.00000000,1532,75.0,0.0
2018-04-15 21:00:00,0.00011900,0.00012058,0.00011726,0.00011905,67505.00000000,615,77.0,0.0
2018-04-15 22:00:00,0.00012005,0.00012016,0.00011848,0.00011924,19228.00000000,198,70.0,0.0
2018-04-15 23:00:00,0.00011924,0.00012005,0.00011894,0.00011902,13922.00000000,114,85.0,0.0
2018-04-16 00:00:00,0.00011902,0.00011966,0.00011810,0.00011832,17320.00000000,137,35.0,0.0
2018-04-16 01:00:00,0.00011802,0.00012010,0.00011725,0.00011955,68296.00000000,500,60.0,0.0
2018-04-16 02:00:00,0.00011955,0.00012057,0.00011691,0.00011982,86732.00000000,639,66.0,0.0
2018-04-16 03:00:00,0.00011980,0.00011980,0.00011800,0.00011803,17082.00000000,152,61.0,0.0
2018-04-16 04:00:00,0.00011836,0.00012000,0.00011800,0.00011889,28043.00000000,168,51.0,0.0
2018-04-16 05:00:00,0.00011889,0.00011934,0.00011846,0.00011880,39861.00000000,237,47.0,0.0
2018-04-16 06:00:00,0.00011860,0.00011903,0.00011721,0.00011872,56775.00000000,283,55.0,0.0
2018-04-16 07:00:00,0.00011872,0.00011890,0.00011775,0.00011826,18451.00000000,137,39.0,0.0
2018-04-16 08:00:00,0.00011852,0.00012400,0.00011820,0.00012179,135484.00000000,1085,74.0,0.0
2018-04-16 09:00:00,0.00012183,0.00012440,0.00012143,0.00012439,122276.00000000,934,87.0,0.0
2018-04-16 10:00:00,0.00012439,0.00012480,0.00012150,0.00012205,108058.00000000,744,84.0,0.0
2018-04-16 11:00:00,0.00012205,0.00012299,0.00012107,0.00012139,33659.00000000,269,67.0,0.0
2018-04-16 12:00:00,0.00012139,0.00012185,0.00011687,0.00011751,114269.00000000,657,61.0,0.0
2018-04-16 13:00:00,0.00011750,0.00011935,0.00011707,0.00011789,49644.00000000,398,59.0,0.0
2018-04-16 14:00:00,0.00011789,0.00011919,0.00011111,0.00011888,98581.00000000,539,63.0,0.0
2018-04-16 15:00:00,0.00011888,0.00011947,0.00011861,0.00011947,16942.00000000,150,37.0,0.0
2018-04-16 16:00:00,0.00011947,0.00012016,0.00011824,0.00011824,41362.00000000,276,42.0,0.0
2018-04-16 17:00:00,0.00011880,0.00011993,0.00011841,0.00011978,23422.00000000,172,39.0,0.0
2018-04-16 18:00:00,0.00011976,0.00011978,0.00011852,0.00011918,19829.00000000,124,38.0,0.0
2018-04-16 19:00:00,0.00011927,0.00012000,0.00011927,0.00012000,11636.00000000,87,52.0,0.0
2018-04-16 20:00:00,0.00012000,0.00012052,0.00011885,0.00011989,21420.00000000,167,82.0,0.0
2018-04-16 21:00:00,0.00011985,0.00012044,0.00011902,0.00011904,13916.00000000,137,69.0,0.0
2018-04-16 22:00:00,0.00011980,0.00012047,0.00011902,0.00011937,4275.00000000,62,76.0,0.0
2018-04-16 23:00:00,0.00011993,0.00012025,0.00011900,0.00012016,2935.00000000,174,30.0,0.0
2018-04-17 00:00:00,0.00012016,0.00012024,0.00011870,0.00011962,8403.00000000,133,56.0,0.0
2018-04-17 01:00:00,0.00011941,0.00011941,0.00011853,0.00011920,10145.00000000,114,71.0,0.0
2018-04-17 02:00:00,0.00011881,0.00011983,0.00011815,0.00011907,9878.00000000,95,54.0,0.0
2018-04-17 03:00:00,0.00011907,0.00011959,0.00011850,0.00011958,12334.00000000,118,64.0,0.0
2018-04-17 04:00:00,0.00011958,0.00012000,0.00011852,0.00011894,10211.00000000,110,68.0,0.0
2018-04-17 05:00:00,0.00011910,0.00011961,0.00011815,0.00011858,15421.00000000,205,64.0,0.0
2018-04-17 06:00:00,0.00011815,0.00011856,0.00011752,0.00011813,14051.00000000,204,51.0,0.0
2018-04-17 07:00:00,0.00011808,0.00011893,0.00011756,0.00011854,15340.00000000,144,37.0,0.0
2018-04-17 08:00:00,0.00011851,0.00011940,0.00011737,0.00011923,15500.00000000,171,68.0,0.0
2018-04-17 09:00:00,0.00011899,0.00012063,0.00011897,0.00012018,25475.00000000,278,81.0,0.0
2018-04-17 10:00:00,0.00012018,0.00012035,0.00011840,0.00011956,28569.00000000,297,65.0,0.0
2018-04-17 11:00:00,0.00011944,0.00011999,0.00011852,0.00011888,20051.00000000,161,59.0,0.0
2018-04-17 12:00:00,0.00011886,0.00011970,0.00011850,0.00011940,21588.00000000,211,44.0,0.0
2018-04-17 13:00:00,0.00011949,0.00011950,0.00011851,0.00011945,13258.00000000,155,60.0,0.0
2018-04-17 14:00:00,0.00011945,0.00011964,0.00011781,0.00011845,27283.00000000,261,62.0,0.0
2018-04-17 15:00:00,0.00011844,0.00011848,0.00011764,0.00011764,15824.00000000,197,70.0,0.0
2018-04-17 16:00:00,0.00011802,0.00011875,0.00011741,0.00011875,19638.00000000,227,53.0,0.0
2018-04-17 17:00:00,0.00011866,0.00011999,0.00011741,0.00011851,27875.00000000,214,54.0,0.0
2018-04-17 18:00:00,0.00011872,0.00011888,0.00011800,0.00011840,10087.00000000,101,67.0,0.0
2018-04-17 19:00:00,0.00011840,0.00011891,0.00011753,0.00011848,34217.00000000,127,47.0,0.0
2018-04-17 20:00:00,0.00011800,0.00011851,0.00011747,0.00011820,14087.00000000,105,75.0,0.0
2018-04-17 21:00:00,0.00011820,0.00012384,0.00011783,0.00012384,124708.00000000,1325,64.0,0.0
2018-04-17 22:00:00,0.00012384,0.00012980,0.00012150,0.00012369,337010.00000000,2443,61.0,0.0
2018-04-17 23:00:00,0.00012369,0.00012520,0.00012241,0.00012277,31434.00000000,291,31.0,0.0
2018-04-18 00:00:00,0.00012277,0.00012533,0.00012166,0.00012533,36180.00000000,343,47.0,0.0
2018-04-18 01:00:00,0.00012532,0.00012800,0.00012459,0.00012571,36023.00000000,444,33.0,0.0
2018-04-18 02:00:00,0.00012500,0.00012882,0.00012370,0.00012780,34341.00000000,443,71.0,0.0
2018-04-18 03:00:00,0.00012780,0.00012780,0.00012498,0.00012654,19395.00000000,400,53.0,0.0
2018-04-18 04:00:00,0.00012655,0.00012980,0.00012560,0.00012890,54469.00000000,493,86.0,0.0
2018-04-18 05:00:00,0.00012889,0.00012976,0.00012753,0.00012871,41015.00000000,335,54.0,0.0
2018-04-18 06:00:00,0.00012871,0.00012874,0.00012578,0.00012660,22263.00000000,398,66.0,0.0
2018-04-18 07:00:00,0.00012716,0.00012716,0.00012507,0.00012507,23236.00000000,344,54.0,0.0
2018-04-18 08:00:00,0.00012505,0.00012608,0.00012430,0.00012552,30060.00000000,232,90.0,0.0
2018-04-18 09:00:00,0.00012554,0.00012555,0.00012421,0.00012500,14307.00000000,177,53.0,0.0
2018-04-18 10:00:00,0.00012500,0.00012549,0.00012392,0.00012517,10870.00000000,119,46.0,0.0
2018-04-18 11:00:00,0.00012517,0.00012549,0.00012430,0.00012505,8948.00000000,108,50.0,0.0
2018-04-18 12:00:00,0.00012534,0.00012555,0.00012350,0.00012493,22349.00000000,167,55.0,0.0
2018-04-18 13:00:00,0.00012462,0.00012481,0.00012359,0.00012481,18775.00000000,164,51.0,0.26988636363636365
2018-04-18 14:00:00,0.00012481,0.00012900,0.00012469,0.00012743,109020.00000000,888,40.0,0.0
2018-04-18 15:00:00,0.00012710,0.00012743,0.00012316,0.00012650,36795.00000000,336,60.0,0.0
2018-04-18 16:00:00,0.00012649,0.00012701,0.00012580,0.00012633,15190.00000000,169,62.0,0.0
2018-04-18 17:00:00,0.00012683,0.00012777,0.00012610,0.00012719,12662.00000000,148,51.0,0.0
2018-04-18 18:00:00,0.00012719,0.00012869,0.00012719,0.00012769,23397.00000000,223,60.0,0.2
2018-04-18 19:00:00,0.00012769,0.00012899,0.00012683,0.00012891,24660.00000000,396,61.0,0.0
2018-04-18 20:00:00,0.00012891,0.00012900,0.00012782,0.00012885,18014.00000000,155,55.0,0.0
2018-04-18 21:00:00,0.00012885,0.00012909,0.00012778,0.00012863,10235.00000000,143,73.0,0.0
2018-04-18 22:00:00,0.00012809,0.00012910,0.00012776,0.00012844,11510.00000000,113,55.0,0.0
2018-04-18 23:00:00,0.00012835,0.00012863,0.00012776,0.00012839,11000.00000000,77,77.0,0.0
2018-04-19 00:00:00,0.00012837,0.00013248,0.00012650,0.00013005,142332.00000000,1320,65.0,0.0
2018-04-19 01:00:00,0.00013005,0.00013015,0.00012850,0.00012984,15470.00000000,159,60.0,0.0
2018-04-19 02:00:00,0.00012988,0.00013015,0.00012874,0.00012996,6425.00000000,104,41.0,0.0
2018-04-19 03:00:00,0.00012999,0.00013040,0.00012748,0.00013017,31316.00000000,326,47.0,0.0
2018-04-19 04:00:00,0.00013017,0.00013018,0.00012727,0.00012868,19589.00000000,177,58.0,0.0
2018-04-19 05:00:00,0.00012888,0.00012895,0.00012534,0.00012627,53244.00000000,809,58.0,0.5
2018-04-19 06:00:00,0.00012627,0.00012789,0.00012520,0.00012679,73250.00000000,554,73.0,0.0
2018-04-19 07:00:00,0.00012679,0.00012679,0.00012513,0.00012520,43019.00000000,387,40.0,0.0
2018-04-19 08:00:00,0.00012510,0.00012568,0.00012355,0.00012446,55726.00000000,444,66.0,0.0
2018-04-19 09:00:00,0.00012456,0.00012480,0.00012348,0.00012480,34974.00000000,213,56.0,0.0
2018-04-19 10:00:00,0.00012468,0.00012468,0.00012430,0.00012468,22955.00000000,84,49.0,0.0
2018-04-19 11:00:00,0.00012468,0.00012524,0.00012432,0.00012510,23060.00000000,147,61.0,0.15284090909090908
2018-04-19 12:00:00,0.00012478,0.00012682,0.00012468,0.00012620,48397.00000000,367,53.0,0.0
2018-04-19 13:00:00,0.00012620,0.00012664,0.00012450,0.00012595,44438.00000000,316,42.0,0.0
2018-04-19 14:00:00,0.00012598,0.00012734,0.00012556,0.00012724,39605.00000000,402,60.0,0.0
2018-04-19 15:00:00,0.00012724,0.00012832,0.00012700,0.00012773,37378.00000000,391,49.0,0.0
2018-04-19 16:00:00,0.00012773,0.00012833,0.00012759,0.00012821,25812.00000000,149,45.0,0.0
2018-04-19 17:00:00,0.00012820,0.00013157,0.00012813,0.00012876,119335.00000000,1146,50.0,0.0
2018-04-19 18:00:00,0.00012878,0.00012999,0.00012850,0.00012900,63798.00000000,419,63.0,0.0
2018-04-19 19:00:00,0.00012900,0.00012989,0.00012811,0.00012867,43055.00000000,341,64.0,0.24999999999999997
2018-04-19 20:00:00,0.00012866,0.00012954,0.00012811,0.00012940,28986.00000000,228,100.0,0.0
2018-04-19 21:00:00,0.00012940,0.00012982,0.00012850,0.00012904,17220.00000000,178,60.0,0.0
2018-04-19 22:00:00,0.00012979,0.00012996,0.00012874,0.00012914,23344.00000000,148,36.0,0.0
2018-04-19 23:00:00,0.00012953,0.00012989,0.00012914,0.00012931,17965.00000000,185,81.0,0.0
2018-04-20 00:00:00,0.00012931,0.00012982,0.00012914,0.00012933,24057.00000000,183,45.0,0.0
2018-04-20 01:00:00,0.00012934,0.00012981,0.00012871,0.00012920,30134.00000000,243,47.0,0.0
2018-04-20 02:00:00,0.00012919,0.00013251,0.00012867,0.00013213,105315.00000000,899,79.0,0.0
2018-04-20 03:00:00,0.00013214,0.00013265,0.00013100,0.00013186,96478.00000000,728,36.0,0.0
2018-04-20 04:00:00,0.00013183,0.00013199,0.00012739,0.00012768,125003.00000000,862,56.0,0.0
2018-04-20 05:00:00,0.00012773,0.00012849,0.00012702,0.00012755,43103.00000000,268,45.0,0.0
2018-04-20 06:00:00,0.00012807,0.00012938,0.00012766,0.00012928,62683.00000000,379,72.0,0.0
2018-04-20 07:00:00,0.00012931,0.00013016,0.00012800,0.00012866,42530.00000000,418,35.0,0.0
2018-04-20 08:00:00,0.00012870,0.00013000,0.00012795,0.00012845,48545.00000000,298,80.0,0.0
2018-04-20 09:00:00,0.00012845,0.00012905,0.00012801,0.00012898,24632.00000000,130,77.0,0.0
2018-04-20 10:00:00,0.00012869,0.00012940,0.00012813,0.00012866,51722.00000000,188,40.0,0.1125
2018-04-20 11:00:00,0.00012866,0.00012897,0.00012760,0.00012844,51978.00000000,265,82.0,0.0
2018-04-20 12:00:00,0.00012842,0.00012850,0.00012750,0.00012820,20563.00000000,182,40.0,0.0
2018-04-20 13:00:00,0.00012820,0.00012920,0.00012820,0.00012868,24775.00000000,169,33.0,0.0
2018-04-20 14:00:00,0.00012868,0.00012913,0.00012780,0.00012855,30901.00000000,262,40.0,0.0
2018-04-20 15:00:00,0.00012836,0.00012940,0.00012822,0.00012875,39392.00000000,330,35.0,0.0
2018-04-20 16:00:00,0.00012875,0.00012910,0.00012780,0.00012910,26534.00000000,190,42.0,0.0
2018-04-20 17:00:00,0.00012907,0.00012937,0.00012786,0.00012873,26224.00000000,154,70.0,0.0
2018-04-20 18:00:00,0.00012872,0.00013226,0.00012600,0.00012819,220161.00000000,1941,38.0,0.0
2018-04-20 19:00:00,0.00012827,0.00012900,0.00012819,0.00012859,20708.00000000,173,30.0,0.0
2018-04-20 20:00:00,0.00012891,0.00013043,0.00012800,0.00013042,28532.00000000,343,65.0,0.0
2018-04-20 21:00:00,0.00013020,0.00013049,0.00012900,0.00013049,49282.00000000,191,70.0,0.0
2018-04-20 22:00:00,0.00013050,0.00013050,0.00012655,0.00012655,29359.00000000,380,64.0,0.0
2018-04-20 23:00:00,0.00012655,0.00012797,0.00012600,0.00012797,27924.00000000,278,44.0,0.2
2018-04-21 00:00:00,0.00012733,0.00012796,0.00012512,0.00012521,32561.00000000,389,41.0,0.0
2018-04-21 01:00:00,0.00012521,0.00012629,0.00012397,0.00012439,46266.00000000,428,15.0,0.10400000000000001
2018-04-21 02:00:00,0.00012383,0.00012508,0.00012368,0.00012455,37787.00000000,234,64.0,0.0
2018-04-21 03:00:00,0.00012447,0.00012457,0.00012301,0.00012430,24514.00000000,247,63.0,0.0
2018-04-21 04:00:00,0.00012413,0.00012423,0.00012142,0.00012310,56076.00000000,546,68.0,0.0
2018-04-21 05:00:00,0.00012322,0.00012360,0.00012310,0.00012357,20361.00000000,85,41.0,0.0
2018-04-21 06:00:00,0.00012357,0.00012400,0.00012200,0.00012301,21890.00000000,137,42.0,0.0
2018-04-21 07:00:00,0.00012301,0.00012380,0.00012206,0.00012379,30920.00000000,178,46.0,0.0
2018-04-21 08:00:00,0.00012378,0.00012380,0.00012199,0.00012199,21521.00000000,174,42.0,0.0
2018-04-21 09:00:00,0.00012200,0.00012273,0.00011957,0.00011957,55643.00000000,503,35.0,0.0
2018-04-21 10:00:00,0.00011956,0.00011956,0.00011502,0.00011607,83492.00000000,855,43.0,0.0
2018-04-21 11:00:00,0.00011539,0.00011614,0.00011301,0.00011467,45631.00000000,528,28.0,0.0
2018-04-21 12:00:00,0.00011490,0.00011900,0.00011489,0.00011824,27064.00000000,340,41.0,0.0
2018-04-21 13:00:00,0.00011826,0.00011900,0.00011667,0.00011704,12273.00000000,141,55.0,0.0
2018-04-21 14:00:00,0.00011704,0.00011888,0.00011659,0.00011739,18830.00000000,146,41.0,0.0
2018-04-21 15:00:00,0.00011762,0.00012040,0.00011762,0.00012028,27681.00000000,272,32.0,0.0
2018-04-21 16:00:00,0.00012028,0.00012030,0.00011490,0.00011709,44334.00000000,404,51.0,0.0
2018-04-21 17:00:00,0.00011688,0.00011794,0.00011678,0.00011786,5705.00000000,87,47.0,0.0
2018-04-21 18:00:00,0.00011792,0.00012075,0.00011788,0.00012013,21908.00000000,276,46.0,0.0
2018-04-21 19:00:00,0.00012013,0.00012168,0.00012003,0.00012126,48416.00000000,399,44.0,0.0
2018-04-21 20:00:00,0.00012126,0.00012126,0.00011970,0.00012030,13272.00000000,150,44.0,0.0
2018-04-21 21:00:00,0.00012030,0.00012059,0.00011943,0.00012055,6731.00000000,64,46.0,0.26
2018-04-21 22:00:00,0.00012055,0.00012059,0.00011921,0.00012010,9328.00000000,87,59.0,0.0
2018-04-21 23:00:00,0.00012036,0.00012102,0.00011843,0.00012012,20371.00000000,198,56.0,0.0
2018-04-22 00:00:00,0.00012006,0.00013819,0.00012006,0.00012877,1047170.00000000,7752,50.0,0.0
2018-04-22 00:00:00,0.00012006,0.00013819,0.00012006,0.00012877,1047170.00000000,7752,46.0,0.0
2018-04-22 01:00:00,0.00012872,0.00013262,0.00012661,0.00012726,118010.00000000,1146,53.0,0.0
2018-04-22 02:00:00,0.00012772,0.00012958,0.00012600,0.00012853,51745.00000000,536,18.0,0.0
2018-04-22 03:00:00,0.00012853,0.00012870,0.00012600,0.00012770,26151.00000000,319,18.0,0.0
2018-04-22 04:00:00,0.00012776,0.00012936,0.00012660,0.00012838,12921.00000000,223,37.0,0.0
2018-04-22 05:00:00,0.00012879,0.00012940,0.00012613,0.00012800,42886.00000000,396,61.0,0.0
