date,open,high,low,close,volume,number of trades,Bluzelle BLZ,sentiment
2018-04-11 16:00:00,0.00005155,0.00005155,0.00005090,0.00005131,211960.00000000,337,0.0,0.0
2018-04-11 17:00:00,0.00005130,0.00005139,0.00005085,0.00005125,147672.00000000,318,0.0,0.0
2018-04-11 18:00:00,0.00005096,0.00005139,0.00005085,0.00005138,125461.00000000,208,0.0,0.0
2018-04-11 19:00:00,0.00005138,0.00005159,0.00005084,0.00005159,111262.00000000,147,0.0,0.0
2018-04-11 20:00:00,0.00005158,0.00005245,0.00005158,0.00005245,192934.00000000,530,0.0,0.0
2018-04-11 21:00:00,0.00005245,0.00005305,0.00005219,0.00005282,175198.00000000,764,0.0,0.0
2018-04-11 22:00:00,0.00005282,0.00005315,0.00005251,0.00005292,133940.00000000,251,0.0,0.0
2018-04-11 23:00:00,0.00005291,0.00005355,0.00005261,0.00005337,167581.00000000,387,0.0,0.0
2018-04-12 00:00:00,0.00005332,0.00005394,0.00005239,0.00005293,244382.00000000,691,0.0,0.0
2018-04-12 01:00:00,0.00005293,0.00005383,0.00005275,0.00005343,127000.00000000,385,0.0,0.0
2018-04-12 02:00:00,0.00005318,0.00005430,0.00005312,0.00005403,192019.00000000,527,0.0,0.0
2018-04-12 03:00:00,0.00005398,0.00005515,0.00005367,0.00005480,257151.00000000,521,0.0,0.0
2018-04-12 04:00:00,0.00005480,0.00005550,0.00005409,0.00005532,228821.00000000,682,0.0,0.0
2018-04-12 05:00:00,0.00005532,0.00005555,0.00005408,0.00005435,145896.00000000,330,0.0,0.0
2018-04-12 06:00:00,0.00005435,0.00005502,0.00005250,0.00005300,576032.00000000,769,0.0,0.0
2018-04-12 07:00:00,0.00005267,0.00005271,0.00005130,0.00005188,502327.00000000,999,0.0,0.0
2018-04-12 08:00:00,0.00005212,0.00005745,0.00005188,0.00005320,588468.00000000,1103,0.0,0.0
2018-04-12 09:00:00,0.00005320,0.00005581,0.00005320,0.00005533,674293.00000000,1077,0.0,0.0
2018-04-12 10:00:00,0.00005533,0.00005680,0.00005434,0.00005654,311588.00000000,758,0.0,0.0
2018-04-12 11:00:00,0.00005654,0.00005830,0.00005360,0.00005397,1533748.00000000,1852,0.0,0.0
2018-04-12 12:00:00,0.00005385,0.00005396,0.00005250,0.00005258,438076.00000000,781,0.0,0.0
2018-04-12 13:00:00,0.00005269,0.00005475,0.00005253,0.00005402,377953.00000000,735,0.0,0.0
2018-04-12 14:00:00,0.00005409,0.00005735,0.00005409,0.00005560,666585.00000000,1281,0.0,0.0
2018-04-12 15:00:00,0.00005560,0.00005737,0.00005545,0.00005625,253372.00000000,655,0.0,0.0
2018-04-12 16:00:00,0.00005623,0.00005623,0.00005421,0.00005424,211325.00000000,684,0.0,0.0
2018-04-12 17:00:00,0.00005432,0.00005548,0.00005421,0.00005530,133656.00000000,478,20.0,0.0
2018-04-12 18:00:00,0.00005531,0.00005576,0.00005530,0.00005547,97915.00000000,257,21.0,0.0
2018-04-12 19:00:00,0.00005548,0.00005600,0.00005531,0.00005560,89344.00000000,167,0.0,0.0
2018-04-12 20:00:00,0.00005538,0.00005623,0.00005534,0.00005590,71680.00000000,243,0.0,0.0
2018-04-12 21:00:00,0.00005600,0.00005618,0.00005458,0.00005525,179749.00000000,499,0.0,0.0
2018-04-12 22:00:00,0.00005525,0.00005627,0.00005470,0.00005492,424123.00000000,544,0.0,0.0
2018-04-12 23:00:00,0.00005492,0.00005630,0.00005484,0.00005570,245002.00000000,859,0.0,0.0
2018-04-13 00:00:00,0.00005563,0.00005630,0.00005538,0.00005630,91805.00000000,301,0.0,0.0
2018-04-13 01:00:00,0.00005630,0.00005638,0.00005604,0.00005618,304633.00000000,225,0.0,0.0
2018-04-13 02:00:00,0.00005637,0.00005709,0.00005606,0.00005709,554240.00000000,391,0.0,0.0
2018-04-13 03:00:00,0.00005709,0.00005810,0.00005688,0.00005711,308594.00000000,815,37.0,0.0
2018-04-13 04:00:00,0.00005711,0.00005783,0.00005668,0.00005769,112144.00000000,282,0.0,0.0
2018-04-13 05:00:00,0.00005769,0.00005900,0.00005769,0.00005880,273623.00000000,428,35.0,0.0
2018-04-13 06:00:00,0.00005881,0.00006200,0.00005795,0.00006036,1465749.00000000,2559,32.0,0.0
2018-04-13 07:00:00,0.00006062,0.00006236,0.00006001,0.00006048,569520.00000000,1402,59.0,0.0
2018-04-13 08:00:00,0.00006047,0.00006370,0.00006007,0.00006234,971217.00000000,1615,0.0,0.0
2018-04-13 09:00:00,0.00006254,0.00006257,0.00005918,0.00005939,684186.00000000,1639,0.0,0.0
2018-04-13 10:00:00,0.00005950,0.00006255,0.00005939,0.00006210,684285.00000000,1198,26.0,0.0
2018-04-13 11:00:00,0.00006209,0.00006305,0.00006101,0.00006124,449524.00000000,835,24.0,0.0
2018-04-13 12:00:00,0.00006124,0.00006124,0.00006001,0.00006034,628616.00000000,1410,0.0,0.0
2018-04-13 13:00:00,0.00006028,0.00006210,0.00006005,0.00006030,521615.00000000,1180,0.0,0.0
2018-04-13 14:00:00,0.00006029,0.00006063,0.00005945,0.00006040,320033.00000000,773,0.0,0.0
2018-04-13 15:00:00,0.00006041,0.00006059,0.00005840,0.00005918,584489.00000000,1320,0.0,0.0
2018-04-13 16:00:00,0.00005917,0.00006023,0.00005916,0.00006000,296418.00000000,891,0.0,0.0
2018-04-13 17:00:00,0.00005999,0.00006030,0.00005923,0.00005939,196466.00000000,552,0.0,0.0
2018-04-13 18:00:00,0.00005937,0.00005952,0.00005889,0.00005931,116168.00000000,256,0.0,0.0
2018-04-13 19:00:00,0.00005931,0.00005962,0.00005889,0.00005929,79922.00000000,171,0.0,0.0
2018-04-13 20:00:00,0.00005929,0.00005974,0.00005889,0.00005918,103399.00000000,239,0.0,0.0
2018-04-13 21:00:00,0.00005896,0.00005966,0.00005820,0.00005876,267060.00000000,763,0.0,0.0
2018-04-13 22:00:00,0.00005877,0.00005884,0.00005700,0.00005806,256112.00000000,727,34.0,0.0
2018-04-13 23:00:00,0.00005788,0.00005938,0.00005771,0.00005825,169924.00000000,429,0.0,0.0
2018-04-14 00:00:00,0.00005820,0.00005820,0.00005621,0.00005646,237121.00000000,719,0.0,0.0
2018-04-14 01:00:00,0.00005643,0.00005809,0.00005614,0.00005781,116754.00000000,421,0.0,0.0
2018-04-14 02:00:00,0.00005781,0.00005884,0.00005728,0.00005837,119306.00000000,331,0.0,0.0
2018-04-14 03:00:00,0.00005834,0.00005834,0.00005675,0.00005711,200529.00000000,609,0.0,0.0
2018-04-14 04:00:00,0.00005714,0.00005740,0.00005697,0.00005714,49295.00000000,149,0.0,0.0
2018-04-14 05:00:00,0.00005715,0.00005797,0.00005674,0.00005674,58564.00000000,213,39.0,0.0
2018-04-14 06:00:00,0.00005680,0.00005718,0.00005627,0.00005664,107824.00000000,405,0.0,0.0
2018-04-14 07:00:00,0.00005658,0.00005705,0.00005605,0.00005649,233344.00000000,560,0.0,0.0
2018-04-14 08:00:00,0.00005649,0.00005890,0.00005644,0.00005828,358526.00000000,1187,0.0,0.0
2018-04-14 09:00:00,0.00005828,0.00005861,0.00005801,0.00005860,64720.00000000,247,32.0,0.0
2018-04-14 10:00:00,0.00005861,0.00005900,0.00005822,0.00005836,123471.00000000,376,0.0,0.0
2018-04-14 11:00:00,0.00005834,0.00005841,0.00005762,0.00005767,80770.00000000,258,0.0,0.0
2018-04-14 12:00:00,0.00005767,0.00005767,0.00005370,0.00005435,755215.00000000,1782,0.0,0.0
2018-04-14 13:00:00,0.00005414,0.00005579,0.00005400,0.00005443,359900.00000000,883,0.0,0.0
2018-04-14 14:00:00,0.00005443,0.00005466,0.00005347,0.00005392,243214.00000000,664,0.0,0.0
2018-04-14 15:00:00,0.00005381,0.00005497,0.00005330,0.00005491,84324.00000000,391,0.0,0.0
2018-04-14 16:00:00,0.00005474,0.00005572,0.00005440,0.00005526,101467.00000000,323,0.0,0.0
2018-04-14 17:00:00,0.00005547,0.00005571,0.00005487,0.00005513,36621.00000000,136,0.0,0.0
2018-04-14 18:00:00,0.00005513,0.00005521,0.00005458,0.00005460,45002.00000000,136,0.0,0.0
2018-04-14 19:00:00,0.00005460,0.00005537,0.00005442,0.00005515,120072.00000000,163,26.0,0.0
2018-04-14 20:00:00,0.00005507,0.00005625,0.00005472,0.00005597,95367.00000000,260,0.0,0.0
2018-04-14 21:00:00,0.00005597,0.00005700,0.00005597,0.00005653,221077.00000000,791,31.0,0.0
2018-04-14 22:00:00,0.00005659,0.00005735,0.00005645,0.00005706,89884.00000000,375,0.0,0.0
2018-04-14 23:00:00,0.00005686,0.00005691,0.00005550,0.00005567,220144.00000000,399,0.0,0.0
2018-04-15 00:00:00,0.00005588,0.00005644,0.00005500,0.00005641,124649.00000000,359,0.0,0.0
2018-04-15 00:00:00,0.00005588,0.00005644,0.00005500,0.00005641,124649.00000000,359,0.0,0.0
2018-04-15 01:00:00,0.00005610,0.00005725,0.00005606,0.00005693,64257.00000000,261,51.0,0.0
2018-04-15 02:00:00,0.00005698,0.00005721,0.00005577,0.00005620,62353.00000000,253,51.0,0.0
2018-04-15 03:00:00,0.00005621,0.00005656,0.00005593,0.00005651,33593.00000000,107,0.0,0.0
2018-04-15 04:00:00,0.00005651,0.00005679,0.00005603,0.00005647,38129.00000000,161,0.0,0.0
2018-04-15 05:00:00,0.00005647,0.00005650,0.00005606,0.00005641,103554.00000000,115,52.0,0.0
2018-04-15 06:00:00,0.00005640,0.00005732,0.00005640,0.00005694,66397.00000000,205,0.0,0.0
2018-04-15 07:00:00,0.00005692,0.00005711,0.00005649,0.00005670,34383.00000000,86,0.0,0.0
2018-04-15 08:00:00,0.00005666,0.00005666,0.00005531,0.00005608,60532.00000000,212,0.0,0.0
2018-04-15 09:00:00,0.00005602,0.00005620,0.00005532,0.00005608,59731.00000000,202,0.0,0.0
2018-04-15 10:00:00,0.00005589,0.00005608,0.00005560,0.00005576,91544.00000000,132,0.0,0.0
2018-04-15 11:00:00,0.00005576,0.00005616,0.00005470,0.00005504,327657.00000000,715,37.0,0.0
2018-04-15 12:00:00,0.00005501,0.00005630,0.00005486,0.00005592,290107.00000000,573,35.0,0.0
2018-04-15 13:00:00,0.00005592,0.00005632,0.00005520,0.00005569,239118.00000000,360,0.0,0.0
2018-04-15 14:00:00,0.00005570,0.00005818,0.00005520,0.00005755,466822.00000000,1214,0.0,0.0
2018-04-15 15:00:00,0.00005756,0.00005827,0.00005727,0.00005738,226020.00000000,462,0.0,0.0
2018-04-15 16:00:00,0.00005738,0.00005796,0.00005706,0.00005754,168948.00000000,299,0.0,0.0
2018-04-15 17:00:00,0.00005754,0.00005836,0.00005719,0.00005784,119616.00000000,458,0.0,0.0
2018-04-15 18:00:00,0.00005785,0.00005826,0.00005718,0.00005800,56328.00000000,190,30.0,0.0
2018-04-15 19:00:00,0.00005800,0.00005824,0.00005716,0.00005775,50106.00000000,128,0.0,0.0
2018-04-15 20:00:00,0.00005775,0.00005811,0.00005739,0.00005785,32197.00000000,226,0.0,0.0
2018-04-15 21:00:00,0.00005759,0.00005766,0.00005688,0.00005755,101370.00000000,248,0.0,0.0
2018-04-15 22:00:00,0.00005736,0.00005767,0.00005680,0.00005749,71861.00000000,153,0.0,0.0
2018-04-15 23:00:00,0.00005754,0.00005783,0.00005750,0.00005774,22521.00000000,56,0.0,0.0
2018-04-16 00:00:00,0.00005774,0.00005826,0.00005714,0.00005801,67034.00000000,306,0.0,0.0
2018-04-16 01:00:00,0.00005801,0.00005815,0.00005744,0.00005749,95866.00000000,178,0.0,0.0
2018-04-16 02:00:00,0.00005750,0.00005779,0.00005535,0.00005621,343165.00000000,870,0.0,0.0
2018-04-16 03:00:00,0.00005620,0.00005631,0.00005548,0.00005600,45590.00000000,188,48.0,0.0
2018-04-16 04:00:00,0.00005600,0.00005629,0.00005580,0.00005619,90643.00000000,176,49.0,0.0
2018-04-16 05:00:00,0.00005600,0.00005638,0.00005550,0.00005581,131403.00000000,163,0.0,0.0
2018-04-16 06:00:00,0.00005585,0.00005617,0.00005485,0.00005507,108646.00000000,426,0.0,0.0
2018-04-16 07:00:00,0.00005493,0.00005548,0.00005489,0.00005547,84334.00000000,233,0.0,0.0
2018-04-16 08:00:00,0.00005539,0.00005593,0.00005539,0.00005586,125201.00000000,268,36.0,0.0
2018-04-16 09:00:00,0.00005587,0.00005596,0.00005500,0.00005500,109007.00000000,255,0.0,0.0
2018-04-16 10:00:00,0.00005500,0.00005771,0.00005490,0.00005670,464154.00000000,1298,33.0,0.0
2018-04-16 11:00:00,0.00005673,0.00005867,0.00005671,0.00005861,445857.00000000,798,0.0,0.0
2018-04-16 12:00:00,0.00005859,0.00005865,0.00005688,0.00005688,246691.00000000,610,0.0,0.0
2018-04-16 13:00:00,0.00005688,0.00005796,0.00005584,0.00005593,191300.00000000,701,0.0,0.0
2018-04-16 14:00:00,0.00005593,0.00005732,0.00005593,0.00005695,123132.00000000,304,0.0,0.0
2018-04-16 15:00:00,0.00005695,0.00005720,0.00005691,0.00005712,39769.00000000,91,25.0,0.0
2018-04-16 16:00:00,0.00005712,0.00005713,0.00005639,0.00005687,52652.00000000,203,0.0,0.0
2018-04-16 17:00:00,0.00005665,0.00005721,0.00005604,0.00005708,58924.00000000,192,0.0,0.0
2018-04-16 18:00:00,0.00005708,0.00005712,0.00005630,0.00005694,45506.00000000,85,0.0,0.0
2018-04-16 19:00:00,0.00005694,0.00005694,0.00005550,0.00005677,105197.00000000,290,0.0,0.0
2018-04-16 20:00:00,0.00005677,0.00005707,0.00005643,0.00005690,38724.00000000,137,0.0,0.0
2018-04-16 21:00:00,0.00005694,0.00005694,0.00005629,0.00005662,18640.00000000,94,0.0,0.0
2018-04-16 22:00:00,0.00005662,0.00005705,0.00005619,0.00005678,45303.00000000,83,0.0,0.0
2018-04-16 23:00:00,0.00005678,0.00005705,0.00005664,0.00005703,30483.00000000,96,45.0,0.0
2018-04-17 00:00:00,0.00005699,0.00005712,0.00005647,0.00005700,64746.00000000,142,0.0,0.0
2018-04-17 01:00:00,0.00005686,0.00005737,0.00005616,0.00005669,214302.00000000,505,0.0,0.0
2018-04-17 02:00:00,0.00005668,0.00005717,0.00005646,0.00005690,152740.00000000,155,0.0,0.0
2018-04-17 03:00:00,0.00005689,0.00005709,0.00005623,0.00005685,245772.00000000,251,0.0,0.3125
2018-04-17 04:00:00,0.00005679,0.00005708,0.00005640,0.00005696,78543.00000000,153,0.0,0.0
2018-04-17 05:00:00,0.00005696,0.00005746,0.00005650,0.00005696,180899.00000000,221,0.0,0.0
2018-04-17 06:00:00,0.00005693,0.00005760,0.00005688,0.00005758,138702.00000000,323,0.0,0.0
2018-04-17 07:00:00,0.00005758,0.00005890,0.00005725,0.00005851,367615.00000000,742,0.0,0.0
2018-04-17 08:00:00,0.00005864,0.00005934,0.00005795,0.00005842,276314.00000000,555,36.0,0.0
2018-04-17 09:00:00,0.00005842,0.00006092,0.00005839,0.00006080,477197.00000000,1032,70.0,0.0
2018-04-17 10:00:00,0.00006090,0.00006096,0.00005908,0.00005920,298312.00000000,670,0.0,0.0
2018-04-17 11:00:00,0.00005920,0.00006208,0.00005893,0.00006149,582583.00000000,992,0.0,0.0
2018-04-17 12:00:00,0.00006160,0.00006301,0.00006103,0.00006274,796169.00000000,1636,55.0,0.0
2018-04-17 13:00:00,0.00006275,0.00006337,0.00006130,0.00006243,586802.00000000,1413,0.0,0.0
2018-04-17 14:00:00,0.00006253,0.00006275,0.00006051,0.00006100,371401.00000000,1163,25.0,-0.2
2018-04-17 15:00:00,0.00006091,0.00006229,0.00006088,0.00006174,166149.00000000,470,25.0,0.0
2018-04-17 16:00:00,0.00006176,0.00006225,0.00006158,0.00006225,109516.00000000,316,26.0,0.0
2018-04-17 17:00:00,0.00006225,0.00006348,0.00006200,0.00006252,279489.00000000,641,0.0,0.0
2018-04-17 18:00:00,0.00006269,0.00006299,0.00006158,0.00006178,117140.00000000,494,27.0,0.0
2018-04-17 19:00:00,0.00006175,0.00006178,0.00005926,0.00006089,652357.00000000,2052,0.0,0.0
2018-04-17 20:00:00,0.00006078,0.00006161,0.00006073,0.00006150,91041.00000000,378,31.0,0.0
2018-04-17 21:00:00,0.00006150,0.00006173,0.00006084,0.00006109,83854.00000000,330,0.0,0.0
2018-04-17 22:00:00,0.00006106,0.00006179,0.00006064,0.00006112,115024.00000000,335,0.0,0.0
2018-04-17 23:00:00,0.00006104,0.00006113,0.00005838,0.00005840,449840.00000000,1422,46.0,0.0
2018-04-18 00:00:00,0.00005856,0.00006036,0.00005842,0.00006029,215853.00000000,914,0.0,0.0
2018-04-18 01:00:00,0.00006029,0.00006051,0.00005991,0.00006022,150328.00000000,356,44.0,0.0
2018-04-18 02:00:00,0.00006026,0.00006051,0.00005969,0.00006051,172044.00000000,222,0.0,0.0
2018-04-18 03:00:00,0.00006051,0.00006200,0.00006037,0.00006113,278921.00000000,1038,0.0,0.0
2018-04-18 04:00:00,0.00006113,0.00006190,0.00006100,0.00006130,162461.00000000,608,0.0,0.0
2018-04-18 05:00:00,0.00006131,0.00006192,0.00006121,0.00006182,58059.00000000,250,0.0,0.0
2018-04-18 06:00:00,0.00006187,0.00006188,0.00006100,0.00006151,75750.00000000,285,0.0,0.0
2018-04-18 07:00:00,0.00006143,0.00006370,0.00006143,0.00006338,338688.00000000,1137,0.0,0.0
2018-04-18 08:00:00,0.00006338,0.00006418,0.00006204,0.00006294,424211.00000000,1548,0.0,0.0
2018-04-18 09:00:00,0.00006295,0.00006350,0.00006275,0.00006348,161442.00000000,355,0.0,0.0
2018-04-18 10:00:00,0.00006348,0.00006352,0.00006274,0.00006299,121355.00000000,315,0.0,0.0
2018-04-18 11:00:00,0.00006290,0.00006299,0.00006224,0.00006259,144966.00000000,644,0.0,0.0
2018-04-18 12:00:00,0.00006259,0.00006291,0.00006230,0.00006291,76716.00000000,348,28.0,0.0
2018-04-18 13:00:00,0.00006291,0.00006292,0.00006194,0.00006202,174259.00000000,529,26.0,0.0
2018-04-18 14:00:00,0.00006202,0.00006249,0.00006195,0.00006228,88478.00000000,273,0.0,0.0
2018-04-18 15:00:00,0.00006228,0.00006266,0.00006191,0.00006234,104863.00000000,255,26.0,0.0
2018-04-18 16:00:00,0.00006248,0.00006262,0.00006187,0.00006260,68032.00000000,229,0.0,0.0
2018-04-18 17:00:00,0.00006260,0.00006341,0.00006240,0.00006324,186960.00000000,653,0.0,0.0
2018-04-18 18:00:00,0.00006307,0.00006320,0.00006267,0.00006303,102070.00000000,225,0.0,0.0
2018-04-18 19:00:00,0.00006303,0.00006360,0.00006264,0.00006332,120732.00000000,424,0.0,0.0
2018-04-18 20:00:00,0.00006353,0.00006425,0.00006271,0.00006320,358637.00000000,1196,32.0,0.0
2018-04-18 21:00:00,0.00006319,0.00006500,0.00006298,0.00006414,326227.00000000,954,0.0,0.0
2018-04-18 22:00:00,0.00006420,0.00006477,0.00006364,0.00006447,164452.00000000,418,43.0,0.0
2018-04-18 23:00:00,0.00006448,0.00006530,0.00006415,0.00006530,148577.00000000,880,0.0,0.0
2018-04-19 00:00:00,0.00006530,0.00006549,0.00006475,0.00006484,89561.00000000,243,0.0,0.0
2018-04-19 01:00:00,0.00006498,0.00006500,0.00006421,0.00006461,132097.00000000,472,0.0,0.0
2018-04-19 02:00:00,0.00006461,0.00006490,0.00006430,0.00006484,74353.00000000,246,0.0,0.0
2018-04-19 03:00:00,0.00006466,0.00006504,0.00006435,0.00006469,76863.00000000,269,0.0,0.0
2018-04-19 04:00:00,0.00006472,0.00006499,0.00006421,0.00006423,81852.00000000,308,0.0,0.0
2018-04-19 05:00:00,0.00006424,0.00006462,0.00006292,0.00006326,252738.00000000,967,45.0,0.0
2018-04-19 06:00:00,0.00006319,0.00006405,0.00006287,0.00006317,178501.00000000,630,0.0,0.0
2018-04-19 07:00:00,0.00006348,0.00006398,0.00006231,0.00006266,120920.00000000,540,0.0,0.0
2018-04-19 08:00:00,0.00006268,0.00006404,0.00006222,0.00006336,195214.00000000,601,0.0,0.0
2018-04-19 09:00:00,0.00006336,0.00006353,0.00006177,0.00006227,284205.00000000,928,0.0,0.0
2018-04-19 10:00:00,0.00006215,0.00006270,0.00006156,0.00006204,174251.00000000,637,34.0,0.0
2018-04-19 11:00:00,0.00006206,0.00006231,0.00006183,0.00006208,132780.00000000,336,31.0,0.0
2018-04-19 12:00:00,0.00006208,0.00006347,0.00006178,0.00006343,216830.00000000,728,0.0,0.0
2018-04-19 13:00:00,0.00006334,0.00006376,0.00006267,0.00006280,199321.00000000,670,0.0,0.0
2018-04-19 14:00:00,0.00006280,0.00006343,0.00006229,0.00006285,147156.00000000,522,0.0,0.0
2018-04-19 15:00:00,0.00006285,0.00006402,0.00006266,0.00006372,377736.00000000,987,0.0,0.0
2018-04-19 16:00:00,0.00006375,0.00006443,0.00006371,0.00006420,215286.00000000,903,27.0,0.0
2018-04-19 17:00:00,0.00006421,0.00006473,0.00006375,0.00006386,172207.00000000,609,28.0,0.0
2018-04-19 18:00:00,0.00006385,0.00006406,0.00006290,0.00006341,128230.00000000,533,0.0,0.0
2018-04-19 19:00:00,0.00006314,0.00006372,0.00006291,0.00006362,101009.00000000,480,0.0,0.0
2018-04-19 20:00:00,0.00006362,0.00006363,0.00006290,0.00006334,233562.00000000,403,0.0,0.0
2018-04-19 21:00:00,0.00006344,0.00006360,0.00006323,0.00006351,78216.00000000,257,38.0,0.0
2018-04-19 22:00:00,0.00006347,0.00006395,0.00006328,0.00006369,145737.00000000,308,44.0,0.0
2018-04-19 23:00:00,0.00006371,0.00006403,0.00006318,0.00006381,85864.00000000,299,0.0,0.0
2018-04-20 00:00:00,0.00006370,0.00006430,0.00006340,0.00006400,174891.00000000,450,0.0,0.0
2018-04-20 01:00:00,0.00006383,0.00006485,0.00006383,0.00006445,245221.00000000,735,45.0,0.5
2018-04-20 02:00:00,0.00006445,0.00006485,0.00006403,0.00006485,192682.00000000,584,0.0,0.0
2018-04-20 03:00:00,0.00006484,0.00006550,0.00006479,0.00006529,238275.00000000,609,0.0,0.0
2018-04-20 04:00:00,0.00006531,0.00006542,0.00006307,0.00006308,191216.00000000,928,0.0,0.0
2018-04-20 05:00:00,0.00006307,0.00006307,0.00006230,0.00006246,158901.00000000,575,46.0,0.0
2018-04-20 06:00:00,0.00006248,0.00006355,0.00006248,0.00006352,69318.00000000,286,42.0,0.0
2018-04-20 07:00:00,0.00006354,0.00006565,0.00006346,0.00006538,457504.00000000,1332,0.0,0.0
2018-04-20 08:00:00,0.00006538,0.00006716,0.00006477,0.00006490,697121.00000000,1963,0.0,0.0
2018-04-20 09:00:00,0.00006485,0.00006512,0.00006300,0.00006354,467350.00000000,1341,37.0,0.0
2018-04-20 10:00:00,0.00006354,0.00006381,0.00006297,0.00006315,200001.00000000,631,0.0,0.0
2018-04-20 11:00:00,0.00006315,0.00006395,0.00006311,0.00006357,209883.00000000,486,0.0,0.0
2018-04-20 12:00:00,0.00006358,0.00006382,0.00006250,0.00006327,575465.00000000,1029,30.0,0.0
2018-04-20 13:00:00,0.00006328,0.00006372,0.00006194,0.00006234,261567.00000000,916,0.0,0.0
2018-04-20 14:00:00,0.00006234,0.00006257,0.00006173,0.00006244,372815.00000000,595,27.0,0.0
2018-04-20 15:00:00,0.00006244,0.00006299,0.00006221,0.00006286,150014.00000000,381,0.0,0.0
2018-04-20 16:00:00,0.00006299,0.00006346,0.00006010,0.00006272,643458.00000000,1454,0.0,0.0
2018-04-20 17:00:00,0.00006267,0.00006488,0.00006267,0.00006472,491169.00000000,1671,0.0,0.0
2018-04-20 18:00:00,0.00006487,0.00006526,0.00006432,0.00006516,365005.00000000,797,0.0,0.0
2018-04-20 19:00:00,0.00006516,0.00006552,0.00006501,0.00006528,126913.00000000,479,0.0,0.0
2018-04-20 20:00:00,0.00006525,0.00006553,0.00006483,0.00006517,133443.00000000,415,0.0,0.0
2018-04-20 21:00:00,0.00006514,0.00006516,0.00006415,0.00006484,131981.00000000,581,0.0,0.0
2018-04-20 22:00:00,0.00006485,0.00006491,0.00006256,0.00006296,265921.00000000,964,0.0,0.0
2018-04-20 23:00:00,0.00006296,0.00006487,0.00006180,0.00006326,342362.00000000,1327,0.0,0.0
2018-04-21 00:00:00,0.00006326,0.00006424,0.00006226,0.00006370,171591.00000000,552,100.0,0.0
2018-04-21 01:00:00,0.00006364,0.00006374,0.00006018,0.00006034,265722.00000000,1371,49.0,0.0
2018-04-21 02:00:00,0.00006045,0.00006074,0.00006003,0.00006057,141817.00000000,407,50.0,0.0
2018-04-21 03:00:00,0.00006057,0.00006057,0.00005937,0.00005991,339393.00000000,637,0.0,0.0
2018-04-21 04:00:00,0.00005991,0.00006097,0.00005973,0.00006078,104530.00000000,321,0.0,0.0
2018-04-21 05:00:00,0.00006077,0.00006270,0.00006053,0.00006255,370020.00000000,1080,50.0,0.0
2018-04-21 06:00:00,0.00006255,0.00006377,0.00006255,0.00006356,282527.00000000,943,47.0,0.0
2018-04-21 07:00:00,0.00006360,0.00006362,0.00006228,0.00006247,230081.00000000,547,0.0,0.0
2018-04-21 08:00:00,0.00006232,0.00006250,0.00006020,0.00006061,216370.00000000,766,0.0,0.0
2018-04-21 09:00:00,0.00006061,0.00006126,0.00005930,0.00005959,355510.00000000,889,0.0,0.0
2018-04-21 10:00:00,0.00005959,0.00005982,0.00005810,0.00005861,565728.00000000,1294,0.0,0.0
2018-04-21 11:00:00,0.00005861,0.00005861,0.00005486,0.00005651,853348.00000000,1484,0.0,0.0
2018-04-21 12:00:00,0.00005632,0.00005784,0.00005630,0.00005758,493243.00000000,872,0.0,0.0
2018-04-21 13:00:00,0.00005744,0.00005815,0.00005586,0.00005651,415263.00000000,547,0.0,0.0
2018-04-21 14:00:00,0.00005644,0.00005791,0.00005624,0.00005780,215501.00000000,527,0.0,0.0
2018-04-21 15:00:00,0.00005778,0.00005898,0.00005754,0.00005805,242389.00000000,566,0.0,0.0
2018-04-21 16:00:00,0.00005802,0.00005811,0.00005731,0.00005742,155968.00000000,420,0.0,0.0
2018-04-21 17:00:00,0.00005755,0.00005921,0.00005714,0.00005833,246307.00000000,529,0.0,0.0
2018-04-21 18:00:00,0.00005831,0.00005880,0.00005809,0.00005879,67634.00000000,292,0.0,0.0
2018-04-21 19:00:00,0.00005881,0.00005984,0.00005870,0.00005912,79630.00000000,328,0.0,0.0
2018-04-21 20:00:00,0.00005912,0.00005926,0.00005766,0.00005799,123965.00000000,375,0.0,0.0
2018-04-21 21:00:00,0.00005794,0.00005807,0.00005715,0.00005770,78277.00000000,220,0.0,0.0
2018-04-21 22:00:00,0.00005773,0.00005773,0.00005714,0.00005750,51664.00000000,196,0.0,0.0
2018-04-21 23:00:00,0.00005765,0.00005792,0.00005750,0.00005777,51703.00000000,179,0.0,0.0
2018-04-22 00:00:00,0.00005760,0.00005846,0.00005745,0.00005817,91315.00000000,246,0.0,0.0
2018-04-22 00:00:00,0.00005760,0.00005846,0.00005745,0.00005817,91315.00000000,246,0.0,0.0
2018-04-22 01:00:00,0.00005822,0.00005869,0.00005763,0.00005825,98703.00000000,217,57.0,0.0
2018-04-22 02:00:00,0.00005825,0.00005826,0.00005767,0.00005806,47603.00000000,166,0.0,0.0
2018-04-22 03:00:00,0.00005788,0.00005809,0.00005686,0.00005704,199990.00000000,381,0.0,0.0
2018-04-22 04:00:00,0.00005704,0.00005764,0.00005662,0.00005764,119095.00000000,471,0.0,0.0
2018-04-22 05:00:00,0.00005738,0.00005869,0.00005737,0.00005838,186884.00000000,528,0.0,0.0
2018-04-22 06:00:00,0.00005821,0.00005926,0.00005812,0.00005873,188748.00000000,444,0.0,0.0
